,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
0,3880,4970,Entire home/apt,,Miseric�rdia,96,4.5,3,1.0,1.0,67.0,1.0,38.710479,-9.15042,2016-06-02 14:23:07.865018
1,16013,60741,Entire home/apt,,Miseric�rdia,176,4.5,3,1.0,1.0,52.0,3.0,38.71236,-9.152341,2016-06-02 13:33:27.424204
2,17031,66015,Entire home/apt,,Alvalade,0,,2,1.0,1.0,45.0,2.0,38.747643,-9.14085,2016-06-02 13:36:24.399338
3,25659,107347,Entire home/apt,,Santa Maria Maior,35,4.5,4,1.0,1.0,58.0,3.0,38.711671,-9.126964,2016-06-02 14:49:07.676896
4,26993,111686,Entire home/apt,,Avenidas Novas,4,4.0,2,1.0,1.0,87.0,3.0,38.730747,-9.14824,2016-06-02 16:53:59.644206
5,26995,111686,Private room,,Areeiro,0,,2,1.0,2.0,287.0,1.0,38.738077,-9.140966,2016-06-02 11:52:39.533822
6,29138,125304,Private room,,Areeiro,0,,1,1.0,,81.0,1.0,38.736341,-9.137916,2016-06-02 13:23:17.428882
7,29248,125768,Entire home/apt,,Santa Maria Maior,168,4.5,4,1.0,1.0,57.0,3.0,38.712717,-9.12628,2016-06-02 13:59:29.617423
8,29396,126415,Entire home/apt,,Santa Maria Maior,74,5.0,4,1.0,1.0,67.0,1.0,38.712392,-9.12887,2016-06-02 16:36:50.170768
9,29720,128075,Entire home/apt,,Estrela,8,5.0,16,9.0,8.0,1148.0,2.0,38.711955,-9.158766,2016-06-02 10:32:33.931011
10,29872,128698,Entire home/apt,,Alc�ntara,25,5.0,2,1.0,1.0,127.0,4.0,38.70199,-9.190947,2016-06-02 14:11:20.814971
11,29915,128890,Entire home/apt,,Avenidas Novas,23,4.5,3,1.0,1.0,58.0,3.0,38.747121,-9.152863,2016-06-02 17:08:28.277354
12,31676,136230,Entire home/apt,,Miseric�rdia,177,4.5,2,1.0,1.0,63.0,1.0,38.710887,-9.150394,2016-06-02 15:12:48.748221
13,33312,144398,Entire home/apt,,Miseric�rdia,8,4.5,4,1.0,1.0,65.0,2.0,38.7118,-9.143634,2016-06-02 15:56:07.478941
14,33845,146204,Private room,,Campo de Ourique,0,,1,1.0,,68.0,1.0,38.721431,-9.163592,2016-06-02 15:08:27.796700
15,34779,149980,Private room,,Estrela,0,,1,1.0,,72.0,1.0,38.712157,-9.162721,2016-06-02 17:41:38.364906
16,34783,149980,Private room,,Estrela,0,,1,1.0,,53.0,1.0,38.711302,-9.159902,2016-06-02 17:01:39.644857
17,34953,146695,Entire home/apt,,S�o Vicente,28,4.5,2,0.0,1.0,42.0,3.0,38.715061,-9.129613,2016-06-02 14:37:08.433889
18,34977,146695,Entire home/apt,,Santa Maria Maior,24,4.5,6,2.0,1.0,71.0,3.0,38.714761,-9.132885,2016-06-02 16:53:27.283902
19,34994,146695,Entire home/apt,,S�o Vicente,24,4.5,4,1.0,1.0,42.0,3.0,38.714053,-9.129963,2016-06-02 14:50:48.448708
20,40817,176410,Entire home/apt,,Miseric�rdia,184,4.5,2,1.0,1.0,58.0,2.0,38.709532,-9.142547,2016-06-02 13:07:29.492721
21,42172,184400,Entire home/apt,,Santa Maria Maior,39,4.5,6,2.0,1.0,138.0,4.0,38.712366,-9.141526,2016-06-02 14:44:03.340302
22,42519,136230,Entire home/apt,,Miseric�rdia,60,4.5,3,1.0,1.0,69.0,1.0,38.71082,-9.1509,2016-06-02 13:37:08.441743
23,44043,192830,Entire home/apt,,Santa Maria Maior,257,5.0,7,3.0,2.0,80.0,2.0,38.71176,-9.136205,2016-06-02 15:51:49.015215
24,47382,146695,Entire home/apt,,S�o Vicente,21,4.5,2,0.0,1.0,42.0,3.0,38.715374,-9.129357,2016-06-02 16:14:42.202932
25,47717,217058,Entire home/apt,,Santa Maria Maior,57,4.5,3,1.0,1.0,57.0,3.0,38.713355,-9.135391,2016-06-02 14:41:11.862483
26,49888,228114,Private room,,Santa Maria Maior,115,4.5,2,1.0,1.0,52.0,3.0,38.709925,-9.131784,2016-06-02 15:42:53.588350
27,50108,229376,Entire home/apt,,Estrela,19,4.5,4,1.0,2.0,69.0,2.0,38.703883,-9.165199,2016-06-02 11:06:23.096123
28,52291,224487,Entire home/apt,,Olivais,4,5.0,2,1.0,1.0,74.0,3.0,38.762135,-9.106225,2016-06-02 16:29:32.760324
29,52298,241711,Entire home/apt,,Miseric�rdia,0,,2,2.0,,356.0,1.0,38.712135,-9.149205,2016-06-02 17:42:54.247789
30,53743,228114,Private room,,Santa Maria Maior,73,4.5,2,1.0,1.0,52.0,3.0,38.709919,-9.13024,2016-06-02 14:04:43.966001
31,53747,228114,Private room,,Santa Maria Maior,78,4.5,2,1.0,1.0,52.0,3.0,38.708936,-9.130311,2016-06-02 11:46:32.515914
32,55116,259744,Private room,,Avenidas Novas,0,,2,1.0,1.0,68.0,1.0,38.726005,-9.155448,2016-06-02 16:07:39.359869
33,56906,270457,Entire home/apt,,S�o Vicente,73,4.5,3,1.0,1.0,52.0,2.0,38.719031,-9.123903,2016-06-02 12:18:22.600999
34,57850,276092,Entire home/apt,,Estrela,37,4.5,3,2.0,1.0,69.0,4.0,38.706005,-9.172369,2016-06-02 11:24:03.516775
35,59227,184400,Entire home/apt,,Miseric�rdia,21,4.5,7,3.0,1.0,104.0,5.0,38.713658,-9.144939,2016-06-02 11:48:01.036136
36,62609,184400,Entire home/apt,,Miseric�rdia,8,5.0,5,2.0,2.0,127.0,4.0,38.709143,-9.144263,2016-06-02 13:01:01.813607
37,65553,320407,Entire home/apt,,Campo de Ourique,72,4.5,2,1.0,1.0,58.0,3.0,38.718431,-9.167952,2016-06-02 17:06:36.443421
38,65878,322145,Entire home/apt,,Miseric�rdia,48,5.0,4,1.0,1.0,76.0,2.0,38.712947,-9.147388,2016-06-02 17:37:31.584609
39,68103,336810,Entire home/apt,,Santa Maria Maior,109,4.5,4,2.0,1.0,67.0,2.0,38.711267,-9.129272,2016-06-02 12:06:52.907423
40,68726,51461,Entire home/apt,,Santa Maria Maior,31,4.5,3,2.0,1.0,58.0,2.0,38.712303,-9.13574,2016-06-02 15:14:12.817661
41,73764,154341,Entire home/apt,,Santo Ant�nio,18,4.5,2,1.0,1.0,63.0,4.0,38.721897,-9.154623,2016-06-02 17:43:39.836204
42,74654,51461,Private room,,Santa Maria Maior,10,4.5,1,1.0,1.0,20.0,4.0,38.712369,-9.134445,2016-06-02 16:01:51.916980
43,75171,184400,Entire home/apt,,Estrela,16,4.5,5,2.0,1.0,98.0,4.0,38.705015,-9.163481,2016-06-02 16:18:53.676527
44,77130,412702,Entire home/apt,,Miseric�rdia,73,4.5,3,1.0,1.0,52.0,2.0,38.712615,-9.151435,2016-06-02 14:47:43.774758
45,77466,415066,Entire home/apt,,Miseric�rdia,210,5.0,5,2.0,2.0,81.0,,38.711359,-9.145599,2016-06-02 16:55:12.370891
46,79127,400309,Entire home/apt,,S�o Vicente,121,4.5,4,1.0,1.0,40.0,3.0,38.721574,-9.125495,2016-06-02 13:40:50.617495
47,83615,184400,Entire home/apt,,Estrela,15,4.0,4,1.0,1.0,93.0,2.0,38.71255,-9.160008,2016-06-02 14:25:54.846688
48,83933,335614,Entire home/apt,,S�o Vicente,110,4.5,4,1.0,1.0,80.0,2.0,38.720338,-9.128918,2016-06-02 13:44:20.079475
49,84599,181902,Entire home/apt,,Santa Maria Maior,36,4.5,6,2.0,1.0,80.0,1.0,38.711763,-9.13793,2016-06-02 10:28:02.131803
50,85270,383078,Entire home/apt,,Santa Maria Maior,122,5.0,5,3.0,1.0,92.0,3.0,38.715885,-9.140652,2016-06-02 16:08:54.794276
51,87723,480371,Entire home/apt,,S�o Vicente,22,4.5,6,2.0,3.0,92.0,2.0,38.71961,-9.128892,2016-06-02 16:52:58.206154
52,88282,184400,Entire home/apt,,Santo Ant�nio,1,,4,1.0,1.0,85.0,4.0,38.719361,-9.143855,2016-06-02 16:18:38.670518
53,88312,482911,Entire home/apt,,Santo Ant�nio,21,5.0,4,2.0,2.0,63.0,3.0,38.723613,-9.143399,2016-06-02 15:32:08.374946
54,88410,483396,Entire home/apt,,S�o Vicente,21,4.5,4,1.0,1.0,74.0,3.0,38.715272,-9.123069,2016-06-02 13:15:56.577608
55,89015,485573,Entire home/apt,,Miseric�rdia,8,5.0,4,2.0,,115.0,3.0,38.7124,-9.149889,2016-06-02 16:16:34.076549
56,90387,490050,Private room,,Santo Ant�nio,165,5.0,2,1.0,3.0,46.0,2.0,38.721383,-9.144061,2016-06-02 12:19:02.133059
57,90559,184400,Entire home/apt,,Santo Ant�nio,2,,4,1.0,1.0,85.0,4.0,38.720102,-9.143911,2016-06-02 12:58:14.293980
58,90931,184400,Entire home/apt,,Santo Ant�nio,9,4.0,4,2.0,1.0,104.0,3.0,38.717671,-9.152622,2016-06-02 16:31:40.859341
59,93111,500020,Entire home/apt,,Santa Maria Maior,243,5.0,2,1.0,1.0,52.0,,38.712261,-9.127483,2016-06-02 14:04:51.823006
60,93829,183877,Entire home/apt,,S�o Vicente,19,4.5,2,1.0,1.0,57.0,2.0,38.719123,-9.130576,2016-06-02 16:09:02.816357
61,95212,502806,Entire home/apt,,Miseric�rdia,49,5.0,6,3.0,1.0,80.0,2.0,38.707159,-9.152499,2016-06-02 10:20:13.087309
62,97007,42212,Entire home/apt,,Alc�ntara,13,5.0,2,1.0,1.0,45.0,3.0,38.699273,-9.190648,2016-06-02 13:53:22.591059
63,97503,515924,Private room,,Santo Ant�nio,36,4.5,1,1.0,2.0,26.0,4.0,38.720236,-9.143166,2016-06-02 12:16:36.743543
64,97805,517128,Private room,,Arroios,17,5.0,2,1.0,2.0,26.0,2.0,38.723665,-9.134174,2016-06-02 13:55:16.805404
65,105092,546144,Entire home/apt,,Santa Maria Maior,67,4.5,4,2.0,1.0,56.0,3.0,38.712258,-9.126391,2016-06-02 10:40:19.817670
66,105962,79633,Entire home/apt,,Parque das Na��es,18,5.0,4,1.0,1.0,87.0,3.0,38.763682,-9.101436,2016-06-02 14:07:40.112326
67,106051,550030,Entire home/apt,,Estrela,43,4.5,4,2.0,2.0,78.0,,38.705626,-9.158023,2016-06-02 14:00:02.176024
68,106460,551750,Entire home/apt,,S�o Vicente,0,,3,1.0,1.0,69.0,2.0,38.719526,-9.130083,2016-06-02 14:03:45.218971
69,108414,486982,Entire home/apt,,Arroios,5,4.5,2,1.0,1.0,69.0,7.0,38.722188,-9.135532,2016-06-02 17:33:44.509419
70,110119,566787,Private room,,Estrela,0,,1,1.0,1.0,28.0,1.0,38.708473,-9.153921,2016-06-02 11:08:23.005913
71,116672,211826,Entire home/apt,,S�o Vicente,186,5.0,2,1.0,1.0,46.0,,38.713926,-9.123483,2016-06-02 13:20:23.370259
72,117618,594028,Entire home/apt,,S�o Vicente,42,4.5,4,2.0,,87.0,3.0,38.716484,-9.120997,2016-06-02 11:25:36.555314
73,118653,599213,Entire home/apt,,S�o Vicente,27,4.0,6,2.0,1.0,87.0,3.0,38.72074,-9.12197,2016-06-02 15:24:46.680277
74,119120,387186,Entire home/apt,,Estrela,98,5.0,4,2.0,0.0,67.0,3.0,38.70869,-9.162357,2016-06-02 17:35:50.471923
75,120586,606698,Entire home/apt,,Estrela,5,4.0,6,3.0,1.0,114.0,2.0,38.712224,-9.152836,2016-06-02 15:16:47.012696
76,120590,606713,Private room,,Penha de Fran�a,0,,1,1.0,1.0,58.0,1.0,38.734447,-9.12969,2016-06-02 16:49:32.851005
77,120697,607028,Private room,,Santa Maria Maior,93,5.0,2,1.0,1.0,42.0,2.0,38.711902,-9.127501,2016-06-02 10:26:18.608222
78,122572,614156,Private room,,S�o Domingos de Benfica,0,,2,1.0,,63.0,1.0,38.756223,-9.175062,2016-06-02 10:05:47.154431
79,122998,615634,Entire home/apt,,Miseric�rdia,26,4.5,2,1.0,1.0,71.0,3.0,38.712977,-9.151152,2016-06-02 14:45:10.252876
80,124558,620702,Entire home/apt,,Santa Maria Maior,89,4.5,5,2.0,1.0,57.0,3.0,38.712352,-9.137796,2016-06-02 16:26:03.325249
81,125431,623759,Entire home/apt,,Santa Maria Maior,112,4.5,2,1.0,1.0,34.0,4.0,38.707718,-9.133243,2016-06-02 16:46:17.326262
82,125536,624049,Private room,,Santa Maria Maior,119,4.5,2,1.0,2.0,40.0,3.0,38.712004,-9.137045,2016-06-02 10:38:36.651835
83,125578,624049,Entire home/apt,,Santa Maria Maior,44,4.0,2,1.0,1.0,46.0,3.0,38.715119,-9.135183,2016-06-02 14:11:18.277959
84,125848,624278,Entire home/apt,,S�o Vicente,64,4.5,3,1.0,1.0,44.0,3.0,38.715233,-9.123845,2016-06-02 13:33:03.679363
85,126300,626626,Private room,,S�o Vicente,0,,1,1.0,,58.0,1.0,38.717056,-9.129029,2016-06-02 16:30:51.910729
86,126646,628095,Private room,,Penha de Fran�a,61,4.5,3,1.0,1.0,18.0,1.0,38.7284,-9.131613,2016-06-02 10:44:24.117233
87,128168,350597,Private room,,Estrela,47,4.5,1,1.0,1.0,41.0,1.0,38.705788,-9.174032,2016-06-02 12:17:56.114641
88,128196,633260,Private room,,Arroios,128,4.5,2,1.0,2.0,25.0,1.0,38.719881,-9.137914,2016-06-02 13:57:01.294014
89,129822,639944,Private room,,Parque das Na��es,19,4.5,2,1.0,2.0,58.0,1.0,38.776078,-9.095126,2016-06-02 16:30:16.448204
90,130708,643374,Private room,,Arroios,69,4.5,3,1.0,1.0,35.0,2.0,38.718688,-9.13694,2016-06-02 14:48:48.426948
91,131619,647439,Entire home/apt,,Arroios,171,4.5,6,2.0,1.0,46.0,3.0,38.721163,-9.136341,2016-06-02 15:38:04.855715
92,133645,656138,Entire home/apt,,Santa Maria Maior,120,4.5,3,1.0,,46.0,2.0,38.710785,-9.132233,2016-06-02 16:37:08.687031
93,134065,624049,Private room,,Santa Maria Maior,153,4.5,2,1.0,2.0,29.0,3.0,38.710727,-9.138828,2016-06-02 16:27:17.013226
94,134438,659768,Entire home/apt,,S�o Vicente,62,4.5,4,1.0,1.0,58.0,3.0,38.719553,-9.122895,2016-06-02 16:22:43.208869
95,134681,660784,Entire home/apt,,Santa Maria Maior,65,4.5,4,1.0,1.0,52.0,3.0,38.711494,-9.129374,2016-06-02 12:24:41.452967
96,135135,662761,Entire home/apt,,Arroios,1,,6,6.0,,161.0,1.0,38.72887,-9.137254,2016-06-02 16:05:11.288096
97,135261,663233,Entire home/apt,,Miseric�rdia,91,4.5,4,2.0,1.0,69.0,3.0,38.711036,-9.145506,2016-06-02 13:15:07.950039
98,135493,184400,Entire home/apt,,Estrela,0,,10,4.0,2.0,322.0,3.0,38.705532,-9.16856,2016-06-02 16:09:52.873084
99,137054,656138,Entire home/apt,,Santa Maria Maior,71,4.5,3,1.0,,46.0,2.0,38.712157,-9.131126,2016-06-02 12:02:49.541632
100,138929,677938,Entire home/apt,,Santa Maria Maior,71,4.5,3,1.0,1.0,41.0,2.0,38.711382,-9.130322,2016-06-02 14:47:01.674946
101,138999,678222,Entire home/apt,,Santa Maria Maior,58,5.0,5,2.0,1.0,75.0,3.0,38.710175,-9.13292,2016-06-02 15:18:51.208677
102,140080,682628,Entire home/apt,,Miseric�rdia,13,4.0,11,5.0,2.0,161.0,2.0,38.712461,-9.143964,2016-06-02 12:46:21.722285
103,142386,691692,Private room,,Arroios,5,4.5,2,1.0,,34.0,2.0,38.728916,-9.134464,2016-06-02 12:54:33.648280
104,143802,697224,Entire home/apt,,S�o Vicente,71,4.5,8,3.0,2.0,68.0,3.0,38.718703,-9.132958,2016-06-02 15:47:23.351908
105,143882,697596,Entire home/apt,,Alvalade,0,,3,2.0,1.0,575.0,1.0,38.75408,-9.167306,2016-06-02 15:32:43.583352
106,144851,701650,Entire home/apt,,Miseric�rdia,17,5.0,4,1.0,,92.0,2.0,38.710954,-9.14402,2016-06-02 15:27:02.973003
107,145380,704061,Entire home/apt,,Campo de Ourique,2,,2,1.0,1.0,40.0,1.0,38.720347,-9.164602,2016-06-02 12:59:52.601878
108,147497,391315,Entire home/apt,,Santa Maria Maior,19,4.0,4,1.0,,92.0,3.0,38.714437,-9.134958,2016-06-02 12:09:35.192468
109,147738,713828,Entire home/apt,,Santa Maria Maior,0,,6,2.0,1.0,74.0,2.0,38.716132,-9.132667,2016-06-02 13:50:46.471299
110,147932,713828,Entire home/apt,,S�o Vicente,1,,6,1.0,1.0,87.0,2.0,38.717278,-9.131035,2016-06-02 16:33:44.339656
111,148511,716988,Entire home/apt,,Santa Maria Maior,14,4.5,4,1.0,1.0,80.0,2.0,38.712624,-9.141558,2016-06-02 17:04:28.463136
112,149274,676330,Entire home/apt,,Miseric�rdia,50,4.5,4,1.0,1.0,52.0,2.0,38.710183,-9.152823,2016-06-02 12:05:26.650608
113,149332,720461,Entire home/apt,,Santa Maria Maior,25,4.5,2,1.0,1.0,58.0,3.0,38.71133,-9.128844,2016-06-02 10:38:56.160219
114,149589,721565,Entire home/apt,,Santa Maria Maior,20,4.5,3,1.0,1.0,69.0,2.0,38.714103,-9.134728,2016-06-02 11:00:19.150149
115,150895,726687,Entire home/apt,,Santa Maria Maior,16,4.5,4,1.0,1.0,69.0,3.0,38.711509,-9.126756,2016-06-02 15:44:26.065088
116,150945,726687,Entire home/apt,,Santa Maria Maior,40,4.5,2,1.0,1.0,46.0,4.0,38.706891,-9.136482,2016-06-02 11:03:50.496467
117,151327,727771,Entire home/apt,,Santa Maria Maior,224,5.0,4,1.0,1.0,48.0,2.0,38.711585,-9.128283,2016-06-02 13:45:02.881330
118,154501,743167,Entire home/apt,,Santa Maria Maior,45,4.5,4,2.0,1.0,155.0,,38.712607,-9.138735,2016-06-02 10:14:27.667013
119,155303,746717,Entire home/apt,,Beato,0,,2,1.0,1.0,69.0,4.0,38.729351,-9.11058,2016-06-02 17:14:35.897494
120,155342,350597,Private room,,Estrela,13,5.0,2,1.0,,45.0,1.0,38.705789,-9.172333,2016-06-02 13:42:09.819531
121,155865,749485,Entire home/apt,,Alc�ntara,59,4.5,6,2.0,1.0,64.0,2.0,38.706995,-9.177488,2016-06-02 17:17:15.353056
122,159243,764012,Entire home/apt,,Miseric�rdia,113,5.0,6,2.0,1.0,90.0,2.0,38.710372,-9.143677,2016-06-02 14:50:35.008715
123,159464,764012,Entire home/apt,,Miseric�rdia,99,4.5,6,2.0,1.0,79.0,2.0,38.710945,-9.145851,2016-06-02 14:04:29.677847
124,159473,764012,Entire home/apt,,Miseric�rdia,74,4.5,6,2.0,1.0,80.0,2.0,38.71212,-9.145154,2016-06-02 13:50:01.116185
125,159761,184400,Entire home/apt,,Miseric�rdia,8,4.0,12,5.0,3.0,344.0,5.0,38.710711,-9.14486,2016-06-02 15:04:04.940748
126,161268,1554338,Entire home/apt,,Miseric�rdia,84,4.5,7,2.0,2.0,80.0,1.0,38.71527,-9.144624,2016-06-02 11:49:48.407664
127,161293,778848,Entire home/apt,,Arroios,89,4.5,6,2.0,2.0,114.0,2.0,38.717188,-9.140028,2016-06-02 17:33:15.194629
128,162349,776014,Entire home/apt,,Miseric�rdia,0,,2,1.0,1.0,92.0,2.0,38.715706,-9.153647,2016-06-02 10:49:05.696118
129,163075,184400,Entire home/apt,,Santa Maria Maior,24,5.0,5,1.0,1.0,114.0,3.0,38.711377,-9.140615,2016-06-02 13:08:54.604793
130,164397,784164,Private room,,Avenidas Novas,0,,2,1.0,,115.0,1.0,38.736291,-9.152147,2016-06-02 17:24:05.020761
131,166098,743167,Entire home/apt,,Santa Maria Maior,45,4.5,4,2.0,1.0,131.0,,38.711417,-9.138199,2016-06-02 17:03:12.166052
132,166114,791812,Entire home/apt,,Santa Maria Maior,55,4.5,4,1.0,1.0,69.0,3.0,38.714173,-9.140536,2016-06-02 15:58:39.556816
133,166676,794022,Entire home/apt,,Miseric�rdia,101,5.0,2,1.0,1.0,68.0,3.0,38.711177,-9.144679,2016-06-02 14:00:46.931440
134,168227,801495,Entire home/apt,,Campolide,1,,2,1.0,1.0,52.0,4.0,38.725594,-9.164002,2016-06-02 17:38:10.895843
135,170657,814003,Entire home/apt,,Estrela,48,5.0,3,1.0,1.0,58.0,3.0,38.707187,-9.161544,2016-06-02 14:34:09.778845
136,170853,814983,Private room,,Arroios,5,4.0,2,1.0,1.0,34.0,2.0,38.72492,-9.13263,2016-06-02 15:51:25.918770
137,172014,820718,Private room,,Alvalade,63,4.5,4,1.0,1.0,45.0,2.0,38.745906,-9.136104,2016-06-02 13:52:52.617219
138,172248,507901,Private room,,Alvalade,34,4.5,2,1.0,1.0,29.0,1.0,38.748424,-9.132345,2016-06-02 17:02:30.732678
139,172455,822877,Entire home/apt,,Santa Maria Maior,119,5.0,4,1.0,1.0,57.0,3.0,38.715087,-9.13516,2016-06-02 13:36:51.605205
140,172638,823780,Entire home/apt,,Santa Maria Maior,198,5.0,4,1.0,1.0,53.0,,38.712269,-9.130367,2016-06-02 13:43:29.052993
141,172646,823785,Private room,,Arroios,5,4.5,2,1.0,1.0,26.0,2.0,38.719801,-9.137974,2016-06-02 14:39:49.053324
142,172715,824067,Entire home/apt,,Miseric�rdia,75,4.5,2,1.0,1.0,50.0,2.0,38.713997,-9.145544,2016-06-02 10:43:49.919297
143,174064,830888,Entire home/apt,,Miseric�rdia,50,5.0,8,3.0,2.0,98.0,,38.713846,-9.149685,2016-06-02 12:11:42.039258
144,174529,833952,Entire home/apt,,S�o Vicente,23,4.5,4,1.0,,79.0,1.0,38.717844,-9.132207,2016-06-02 15:31:30.087967
145,174850,835470,Private room,,Miseric�rdia,45,5.0,2,1.0,1.0,57.0,3.0,38.710101,-9.152725,2016-06-02 12:31:24.884668
146,175940,624049,Private room,,Santa Maria Maior,147,4.5,2,1.0,2.0,34.0,2.0,38.712087,-9.137361,2016-06-02 13:49:49.243465
147,176153,842219,Entire home/apt,,Miseric�rdia,350,5.0,4,2.0,1.0,91.0,1.0,38.708166,-9.143676,2016-06-02 11:06:53.173596
148,176668,798869,Entire home/apt,,Miseric�rdia,25,4.5,6,2.0,0.0,98.0,3.0,38.712129,-9.152692,2016-06-02 16:01:22.606816
149,176914,1029524,Entire home/apt,,Miseric�rdia,45,4.5,8,3.0,1.0,109.0,1.0,38.714873,-9.14626,2016-06-02 13:33:15.738764
150,177715,6470060,Private room,,Estrela,0,,2,1.0,1.0,92.0,5.0,38.704015,-9.160364,2016-06-02 13:54:03.297138
151,178515,753902,Entire home/apt,,Santa Maria Maior,33,4.5,6,3.0,2.0,75.0,3.0,38.709679,-9.132773,2016-06-02 16:25:32.975168
152,178524,753902,Entire home/apt,,Santa Maria Maior,132,4.5,6,3.0,3.0,98.0,3.0,38.710555,-9.132478,2016-06-02 11:24:43.746727
153,180774,239499,Entire home/apt,,S�o Vicente,123,4.5,3,1.0,1.0,52.0,3.0,38.714627,-9.125777,2016-06-02 12:36:49.127470
154,181107,867993,Private room,,Arroios,57,5.0,2,1.0,,29.0,3.0,38.721558,-9.132658,2016-06-02 13:21:14.961934
155,181218,412702,Entire home/apt,,Miseric�rdia,18,4.5,3,1.0,1.0,52.0,3.0,38.712745,-9.150283,2016-06-02 15:07:50.434346
156,184211,883321,Entire home/apt,,Avenidas Novas,8,4.5,9,4.0,,127.0,4.0,38.734173,-9.149814,2016-06-02 10:52:02.747577
157,184888,887175,Entire home/apt,,Parque das Na��es,4,4.5,6,2.0,,114.0,3.0,38.76796,-9.097624,2016-06-02 16:42:53.077090
158,185126,184400,Entire home/apt,,Miseric�rdia,14,4.5,12,4.0,2.0,345.0,5.0,38.707243,-9.142984,2016-06-02 15:18:23.732560
159,186742,897614,Entire home/apt,,Miseric�rdia,56,5.0,4,2.0,1.0,78.0,3.0,38.709506,-9.144288,2016-06-02 16:11:03.210299
160,186996,899179,Entire home/apt,,Santa Maria Maior,0,,2,1.0,1.0,49.0,2.0,38.715497,-9.135135,2016-06-02 14:38:58.960010
161,187059,743167,Entire home/apt,,Santa Maria Maior,54,4.5,2,0.0,1.0,101.0,,38.710661,-9.137808,2016-06-02 14:33:02.762959
162,187442,901710,Entire home/apt,,Santa Maria Maior,192,5.0,4,2.0,1.0,79.0,,38.710738,-9.131336,2016-06-02 11:36:51.376569
163,189676,915146,Entire home/apt,,Miseric�rdia,113,5.0,4,0.0,1.0,87.0,3.0,38.710386,-9.148244,2016-06-02 13:21:38.973522
164,190091,917694,Entire home/apt,,Campo de Ourique,43,5.0,6,4.0,3.0,138.0,3.0,38.722443,-9.158645,2016-06-02 15:30:21.194038
165,193321,515924,Private room,,Santo Ant�nio,18,5.0,1,1.0,2.0,23.0,4.0,38.719819,-9.14255,2016-06-02 14:05:36.709932
166,194023,941411,Private room,,Campo de Ourique,9,4.5,7,1.0,2.0,18.0,5.0,38.718679,-9.161251,2016-06-02 10:44:56.017584
167,196195,951913,Entire home/apt,,Penha de Fran�a,75,4.5,5,2.0,1.0,46.0,,38.72823,-9.126688,2016-06-02 16:28:05.772832
168,198480,640147,Private room,,Lumiar,0,,4,1.0,1.0,38.0,3.0,38.778244,-9.152479,2016-06-02 10:12:47.146662
169,198670,969979,Entire home/apt,,Santa Maria Maior,56,5.0,4,1.0,1.0,74.0,5.0,38.711693,-9.136045,2016-06-02 16:29:36.110370
170,199461,914126,Entire home/apt,,Santa Maria Maior,24,5.0,4,2.0,2.0,109.0,2.0,38.711375,-9.136543,2016-06-02 17:42:17.184772
171,201485,985660,Entire home/apt,,Santa Maria Maior,185,4.5,4,2.0,,46.0,2.0,38.71141,-9.13548,2016-06-02 16:47:55.541225
172,201878,987856,Entire home/apt,,Avenidas Novas,36,4.5,5,2.0,1.0,73.0,3.0,38.744873,-9.153959,2016-06-02 11:33:20.012222
173,202150,989393,Entire home/apt,,Santa Maria Maior,213,5.0,5,2.0,1.0,69.0,2.0,38.711561,-9.136059,2016-06-02 14:50:15.583852
174,202654,992647,Entire home/apt,,Bel�m,30,4.0,2,1.0,1.0,44.0,2.0,38.706461,-9.212495,2016-06-02 15:42:28.074712
175,203167,798869,Entire home/apt,,Miseric�rdia,12,4.5,5,1.0,1.0,78.0,,38.712893,-9.151909,2016-06-02 13:18:26.981180
176,203177,798869,Entire home/apt,,Miseric�rdia,7,4.5,4,1.0,1.0,63.0,,38.711641,-9.152586,2016-06-02 12:17:54.208192
177,203242,4405795,Entire home/apt,,Miseric�rdia,22,4.5,2,1.0,1.0,63.0,3.0,38.712464,-9.152611,2016-06-02 14:09:05.973078
178,203305,798869,Entire home/apt,,Miseric�rdia,19,4.0,2,1.0,1.0,59.0,3.0,38.712941,-9.144015,2016-06-02 14:06:55.913102
179,204434,1004069,Private room,,Santa Maria Maior,119,5.0,2,1.0,1.0,40.0,,38.712992,-9.125747,2016-06-02 15:35:30.490936
180,205532,184400,Entire home/apt,,Santa Maria Maior,8,5.0,4,1.0,1.0,121.0,3.0,38.710424,-9.140957,2016-06-02 15:43:33.342748
181,206391,1015021,Private room,,Arroios,55,5.0,2,1.0,1.0,50.0,3.0,38.723659,-9.1339,2016-06-02 14:04:12.784970
182,208683,753902,Entire home/apt,,Santa Maria Maior,41,4.5,4,2.0,2.0,69.0,3.0,38.70934,-9.132024,2016-06-02 17:04:18.685988
183,210714,1039097,Private room,,Estrela,5,3.5,4,1.0,1.0,63.0,3.0,38.705129,-9.162346,2016-06-02 12:19:10.615207
184,211616,1091599,Entire home/apt,,Santa Maria Maior,70,4.5,4,1.0,,79.0,3.0,38.712533,-9.12632,2016-06-02 13:43:00.228426
185,212549,1096085,Entire home/apt,,Miseric�rdia,143,4.5,2,1.0,1.0,68.0,,38.713223,-9.146585,2016-06-02 17:12:18.007161
186,212915,1097919,Private room,,Benfica,0,,6,1.0,1.0,92.0,1.0,38.75455,-9.199891,2016-06-02 13:46:04.195608
