,room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
121,600062,2843822,Entire home/apt,,Reykjav�kurborg,15,4.5,2,1.0,1.0,79.0,7.0,64.145834,-21.929701,2016-04-24 17:09:04.794241
122,606029,3001618,Entire home/apt,,Reykjav�kurborg,2,,5,3.0,1.0,134.0,2.0,64.137179,-21.918644,2016-04-24 16:04:42.633996
123,608521,2819992,Entire home/apt,,Reykjav�kurborg,47,4.5,4,1.0,1.0,95.0,4.0,64.1426,-21.933178,2016-04-24 15:54:33.306573
124,623205,3090106,Entire home/apt,,Reykjav�kurborg,0,,9,6.0,2.0,300.0,4.0,64.121278,-21.813905,2016-04-24 17:48:48.315449
125,623720,3095539,Entire home/apt,,Reykjav�kurborg,11,5.0,5,1.0,1.0,89.0,3.0,64.133703,-21.85421,2016-04-24 15:09:09.983195
126,625644,3104403,Entire home/apt,,Reykjav�kurborg,24,5.0,3,1.0,1.0,90.0,2.0,64.147487,-21.927517,2016-04-24 14:57:56.792380
127,634182,1369024,Private room,,Reykjav�kurborg,267,5.0,3,1.0,2.0,76.0,1.0,64.14179,-21.916751,2016-04-24 16:12:54.531845
128,635112,219200,Entire home/apt,,Reykjav�kurborg,5,5.0,4,1.0,1.0,104.0,6.0,64.147857,-21.942081,2016-04-24 17:48:34.459672
129,640079,2576806,Private room,,Reykjav�kurborg,73,4.5,3,1.0,2.0,70.0,1.0,64.143288,-21.922514,2016-04-24 15:47:29.190366
130,640181,2576806,Private room,,Reykjav�kurborg,100,4.5,1,1.0,2.0,60.0,1.0,64.143772,-21.92171,2016-04-24 16:08:43.121054
131,640211,2576806,Private room,,Reykjav�kurborg,150,4.5,3,1.0,2.0,70.0,1.0,64.145583,-21.923237,2016-04-24 16:03:02.213142
132,640223,2576806,Private room,,Reykjav�kurborg,136,4.5,6,1.0,2.0,70.0,1.0,64.14321,-21.921739,2016-04-24 17:09:51.986816
133,642488,1232997,Private room,,Reykjav�kurborg,7,5.0,1,1.0,,80.0,1.0,64.140464,-21.936525,2016-04-24 17:32:55.658257
