id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
756580,PENTHOUSE WITH HUGE TERRACE CENTER,1890337,Maribel,Gràcia,la Vila de Gràcia,41.399681971097834,2.1619778660301563,Entire home/apt,77,3,31,2016-09-17,0.63,2,325
15938072,Barcelona Penthouse with terrace,1744516,Silvia,Gràcia,la Vila de Gràcia,41.408858231626006,2.1586177441488172,Entire home/apt,100,2,0,,,16,345
1487163,Piso con terraza y calma en Gracia,7930506,Anna,Gràcia,la Vila de Gràcia,41.40344562446151,2.152906740327799,Entire home/apt,75,2,26,2016-10-23,0.65,1,346
9122078,Cozy apartment in Barcelona!,5557094,Natalio,Gràcia,la Vila de Gràcia,41.40281384306108,2.151983919997232,Entire home/apt,105,2,2,2016-03-30,0.18,1,0
4750959,Quaint and Cosy Apartment in the heart of Gracia,24409136,Kitty,Gràcia,la Vila de Gràcia,41.40371631703787,2.156360305781015,Entire home/apt,100,3,1,2015-01-02,0.04,2,0
7647401,I love Gracia! (bcn),34341342,Joan,Gràcia,la Vila de Gràcia,41.401213302862836,2.1576856376642337,Entire home/apt,90,1,0,,,1,0
634999,Gracia: at the middle of Barcelona!,3159328,José Luis,Gràcia,la Vila de Gràcia,41.40206745457079,2.1517725885992647,Private room,28,3,50,2016-10-24,0.97,2,275
13125791,COSY DOUBLE ROOM WITH BALCON -BCN Center,70751634,Lisa,Gràcia,la Vila de Gràcia,41.400372587770214,2.158221196503136,Private room,74,1,0,,,2,0
2372396,Nice Apartment in Gracia,6699212,Marti,Gràcia,la Vila de Gràcia,41.40144865799544,2.1645413201141377,Entire home/apt,112,4,78,2016-11-02,2.55,1,9
1314672,Lightflooded 2 bedroom flat with a view,7143233,Pablo,Gràcia,la Vila de Gràcia,41.40680892757495,2.1606149330927353,Entire home/apt,95,5,70,2016-11-12,1.69,1,344
6468404,"Central room, ♥ of Gracia",1500948,Freda,Gràcia,la Vila de Gràcia,41.40279215509648,2.156822524791738,Private room,28,3,16,2016-11-08,0.93,1,71
11315455,Near Paseo Gracia apartment 3 bedrooms,3744544,Marta+Paul,Gràcia,la Vila de Gràcia,41.400894396459336,2.16204945198949,Entire home/apt,150,3,9,2016-11-19,0.94,36,343
16271492,Habitación en Vila de Gràcia,78126676,Rita,Gràcia,la Vila de Gràcia,41.40033904054673,2.16339054350804,Private room,55,1,0,,,1,178
722949,buddhist flat at gràcia,529313,Paulo,Gràcia,la Vila de Gràcia,41.40725982713276,2.160108793128006,Entire home/apt,85,3,56,2016-10-31,1.11,2,359
10132827,Sunny Gracia Apartment (8pax) V5,10380563,Tendency,Gràcia,la Vila de Gràcia,41.40491852683615,2.155247067658044,Entire home/apt,80,3,3,2016-11-01,1.01,42,1
2863075,Vistas al reloj de la Plaza,9142587,Ramon,Gràcia,la Vila de Gràcia,41.40060669177049,2.1589326112990896,Entire home/apt,130,3,17,2016-11-17,0.54,3,353
3551142,Cute apartment close to Pg.Gràcia d,14368366,Joan,Gràcia,la Vila de Gràcia,41.401118996642595,2.157006663903164,Entire home/apt,75,3,17,2016-11-02,1.77,9,360
1242215,Gracia : Cosy & modern apartment with AC & WIFI !!,6771003,Inma,Gràcia,la Vila de Gràcia,41.39946194353365,2.1614428386928513,Entire home/apt,80,2,179,2016-11-21,4.26,1,317
13873037,La casa amarilla un auténtico  espacio en Gracia,4209523,Darshana,Gràcia,la Vila de Gràcia,41.40337638098461,2.1618711820288508,Private room,17,2,16,2016-12-02,3.20,1,355
12792243,Sunny Single Room in Gracia,11731126,Elena,Gràcia,la Vila de Gràcia,41.406218482976456,2.156790866890036,Private room,26,2,3,2016-06-02,0.42,1,172
15741310,"Habitación con cama doble, amplia y luminosa.",48650873,Marina,Gràcia,la Vila de Gràcia,41.40302254703867,2.1527559207375138,Private room,28,7,0,,,1,90
8204667,Stunning Flat in Gran de Gracia,43265821,Jaume,Gràcia,la Vila de Gràcia,41.39985935997557,2.154909364896629,Entire home/apt,140,1,18,2016-10-16,1.21,1,359
1716072,Great Apartment in Gracia district!,8378089,Cristina,Gràcia,la Vila de Gràcia,41.40713676002683,2.158201836246017,Entire home/apt,65,3,98,2016-11-21,2.53,1,283
15118130,Comfortable double room in charming Gracia,2735870,Wesley,Gràcia,la Vila de Gràcia,41.40375516183382,2.1580977434784185,Private room,26,2,6,2016-11-30,3.40,1,59
11382539,Bed&BCN Verdi III,13288676,Ferran,Gràcia,la Vila de Gràcia,41.40219453797769,2.158136991190663,Entire home/apt,95,2,2,2016-07-18,0.32,7,319
13840135,4 bedroom App in Gracia O7,7414663,Julia,Gràcia,la Vila de Gràcia,41.40427029128814,2.156068801005276,Entire home/apt,170,1,3,2016-08-26,0.59,51,100
13104872,"Chic, sunny & pleasant apt in the heart of BCN",857784,Lucía,Gràcia,la Vila de Gràcia,41.396128976405805,2.157227487589216,Entire home/apt,160,3,21,2016-11-20,3.25,2,347
1715895,Lovely 2 bedroom apartment - Gracia,7619338,Artur,Gràcia,la Vila de Gràcia,41.399878036679745,2.1595714494105,Entire home/apt,100,180,99,2016-06-11,2.62,1,74
1912521,"Gracia Samsó2, 2 rooms 2-4 pax",5209719,Jordi,Gràcia,la Vila de Gràcia,41.40252756821998,2.1626572775837767,Entire home/apt,100,2,4,2016-06-07,0.13,6,228
8498852,Cozy single room in Gracia,22471124,Alejandro,Gràcia,la Vila de Gràcia,41.39943837824387,2.154021218317226,Private room,14,5,1,2016-01-17,0.09,1,39
503077,ATIC GRACIA apartment,1310304,Lluís,Gràcia,la Vila de Gràcia,41.39709491503446,2.1593795279998385,Entire home/apt,97,3,0,,,41,349
10016958,"Sleep well, in Gracia, BCN center",51418601,Marlene,Gràcia,la Vila de Gràcia,41.403156815243385,2.1612575447894886,Private room,39,3,33,2016-11-21,2.92,1,234
10366194,"Habitación simple, centro de BCN",50055625,José,Gràcia,la Vila de Gràcia,41.40121975985817,2.1582717828023927,Private room,19,1,9,2016-10-05,0.94,1,335
1092780,Cozy apartment in the ❤ of Gracia - 6 persons,6057270,Gemma & Alex,Gràcia,la Vila de Gràcia,41.40125268380407,2.158427154689116,Entire home/apt,55,2,157,2016-11-27,3.87,7,236
4140249,Host in the heart of Barcelon,20589635,Jose,Gràcia,la Vila de Gràcia,41.40051400534036,2.1612248671772942,Entire home/apt,90,4,15,2016-09-07,0.70,1,15
13807473,Central Bedroom in 3-floor house in Gracia,46216822,Love,Gràcia,la Vila de Gràcia,41.40063683441556,2.1580232173110336,Private room,16,1,9,2016-10-30,1.96,4,1
15740031,Beautiful & excellent located Gracia P2 apartment!,1310304,Lluís,Gràcia,la Vila de Gràcia,41.39735436000354,2.1596115826994056,Entire home/apt,75,3,0,,,41,258
961548,Apartment with terrace in Gracia,5236677,Marta,Gràcia,la Vila de Gràcia,41.40433609016592,2.1529101048170354,Entire home/apt,77,3,130,2016-10-14,2.87,2,37
8898397,COZY + CHARMING FLAT + COURTYARD + BALCONY ROOM,25526156,Olivia,Gràcia,la Vila de Gràcia,41.40238198795701,2.159087582842394,Private room,60,1,2,2016-08-08,0.31,2,364
7976336,Sunny room+ study in barrio de Gracia.,42098600,Andrea & Nuno,Gràcia,la Vila de Gràcia,41.403032814901735,2.1546452194401673,Private room,50,2,0,,,1,0
13983890,Great room in the city centre with a nice balcony,79003823,Felix,Gràcia,la Vila de Gràcia,41.405394597014386,2.153813823894454,Private room,32,3,0,,,1,0
13184021,Piso Plaza Lesseps - Parc Guell,35712072,Trize,Gràcia,la Vila de Gràcia,41.40683517978461,2.152274268562083,Entire home/apt,80,32,6,2016-09-04,1.43,4,160
13511687,COOL LOFT W/ BIG TERRACE IN GREAT LOCATION!,44770225,Stuart,Gràcia,la Vila de Gràcia,41.40563621769119,2.1527299674221054,Entire home/apt,78,2,13,2016-10-31,2.31,2,29
2141148,NICE ROOM IN THE HEART OF GRACIA (BARCELONA),10820225,Nuria,Gràcia,la Vila de Gràcia,41.405729526770585,2.1556982803547826,Private room,30,2,38,2016-11-09,1.95,1,355
14756831,City Center Studio Gracia 4,1391607,Greg,Gràcia,la Vila de Gràcia,41.40045746619444,2.1577836714448115,Entire home/apt,80,3,1,2016-10-27,0.70,52,345
6257010,Romantic White Vintage Flat Bcn,32505539,Cristián,Gràcia,la Vila de Gràcia,41.404442887966454,2.160016962963513,Entire home/apt,70,2,5,2016-08-15,0.31,1,17
5156363,Piso con dos habitaciones,10817869,Nora,Gràcia,la Vila de Gràcia,41.4000821244598,2.160733218287246,Private room,70,2,3,2016-08-16,0.17,2,364
984985,Loft in Barrio de Gracia - WIFI!!,4507138,Dani & Laura,Gràcia,la Vila de Gràcia,41.402209064040164,2.1535288078324832,Entire home/apt,43,3,95,2016-11-20,2.35,1,312
13839796,Lovely attic with 3 terraces in Bcn,47125171,Isis,Gràcia,la Vila de Gràcia,41.399109088501135,2.159419492122502,Entire home/apt,75,4,3,2016-08-13,0.60,1,310
3290143,Modern Apt in the bohemian Gràcia,9667715,Romina,Gràcia,la Vila de Gràcia,41.407037020036675,2.1585362975756825,Entire home/apt,80,3,62,2016-12-05,2.11,3,312
7154475,"Clean, Cosy and Centric",37467028,Juan Gabriel,Gràcia,la Vila de Gràcia,41.39912865257674,2.157754218047129,Private room,40,1,41,2016-11-26,2.53,1,72
564355,Single Room in the centre of Bcn!,2674823,Vera,Gràcia,la Vila de Gràcia,41.39835539745389,2.1598230771954503,Private room,30,1,45,2016-10-09,0.89,1,337
338670,"Beautiful flat in Gràcia, Barcelona",1716612,J.E.,Gràcia,la Vila de Gràcia,41.402194070544276,2.1623998392329953,Entire home/apt,95,1,84,2016-11-06,1.51,8,169
8855219,Gracia lovely flat with terrace,1994100,Fabiana,Gràcia,la Vila de Gràcia,41.40826480225262,2.159390631315301,Entire home/apt,85,3,34,2016-11-30,2.45,3,315
1354875,(P3)COZY AND OUTSIDE FLAT IN GRACIA,3885805,Ana,Gràcia,la Vila de Gràcia,41.40224092417612,2.1587237294189436,Entire home/apt,60,3,82,2016-11-20,2.10,4,319
9251966,Great Terrace view Parc Guell,6790207,Juan,Gràcia,la Vila de Gràcia,41.40167789565587,2.1616305618390146,Private room,33,1,14,2016-10-25,1.45,2,179
11159290,HVA B Augusta Garden,58031906,Hva Augusta,Gràcia,la Vila de Gràcia,41.40070540531133,2.152939717360379,Entire home/apt,87,2,3,2016-06-06,0.17,10,203
14784133,Youth RooM 2—TerracE Flat: GraciA,89974819,Jose,Gràcia,la Vila de Gràcia,41.40277701578625,2.158234233466388,Private room,19,1,3,2016-09-09,0.91,3,180
993648,Central Gracia 3 bedrooms apartment,1310304,Lluís,Gràcia,la Vila de Gràcia,41.39923337994796,2.160339037692241,Entire home/apt,89,3,3,2016-06-08,0.07,41,346
13083001,Gracia Terrace Design,72540842,Suites4days,Gràcia,la Vila de Gràcia,41.40552863068319,2.1531941329215067,Entire home/apt,90,1,0,,,20,207
13543714,"Hip House, Big Terrace in Gracia",77928628,Javier,Gràcia,la Vila de Gràcia,41.40567794973995,2.16168771197918,Entire home/apt,120,4,5,2016-08-26,0.97,1,70
9218322,Art Apart en Gràcia,11230852,Reynaldo,Gràcia,la Vila de Gràcia,41.405337001755235,2.158552987257389,Private room,25,1,0,,,1,341
12553876,THE LOVELY ROOM IN GRÀCIA,68051395,Isaac,Gràcia,la Vila de Gràcia,41.40839782226803,2.157382986195994,Private room,20,1,14,2016-11-09,2.18,1,363
698593,Cosy and modern apartment - wifi,3454952,Eduard,Gràcia,la Vila de Gràcia,41.40201401864087,2.1565998373556083,Entire home/apt,88,3,95,2016-11-13,1.97,2,246
6058351,Apartment in Paseo de Gracia,31444478,Laia,Gràcia,la Vila de Gràcia,41.39844783930918,2.158297574895685,Entire home/apt,110,4,40,2016-10-08,2.02,2,354
755382,Sweet BCN Three bedroom Apartment,1205494,Gian Franco,Gràcia,la Vila de Gràcia,41.39748251929224,2.159647236285941,Entire home/apt,130,1,17,2016-11-07,0.35,3,264
6465566,GRACIA Double Room In Colorful Flat,712529,Ainna,Gràcia,la Vila de Gràcia,41.40588278680769,2.1610658019539817,Private room,35,1,29,2016-08-16,1.58,1,52
1026052,Gracia Terrace Apartment. AC. WiFi,2386526,Iu Bertrand,Gràcia,la Vila de Gràcia,41.40026947327711,2.1598800413980435,Entire home/apt,89,2,52,2016-09-13,1.18,13,15
14741950,City Center Studio Gracia 3,1391607,Greg,Gràcia,la Vila de Gràcia,41.398908458697015,2.1592653232051147,Entire home/apt,80,3,2,2016-11-24,0.77,52,338
8333920,Nice room in Gracia with balcony,19165689,Tibisay,Gràcia,la Vila de Gràcia,41.40731782402998,2.157755535631874,Private room,25,1,20,2016-11-04,1.39,1,90
14439285,Beautiful Guest -Room in Gracia,16578858,Tanya,Gràcia,la Vila de Gràcia,41.40643653121263,2.151249874602908,Private room,60,2,4,2016-10-09,1.30,1,122
10162055,Piso en Paseo de Gracia,30003032,Najat,Gràcia,la Vila de Gràcia,41.395937237898714,2.156000660347885,Entire home/apt,250,3,5,2016-10-23,0.64,2,364
9115661,Cozy single room in the best zone:),1004147,Seyna,Gràcia,la Vila de Gràcia,41.40065648967536,2.154333749243662,Private room,16,5,26,2016-09-30,2.03,2,14
13477745,Bonito apartamento en el centro de Gracia,8564175,Eva,Gràcia,la Vila de Gràcia,41.40118728979877,2.1573665566302833,Entire home/apt,80,1,23,2016-11-05,4.08,2,0
927535,"HABITACION SINGLE EN GRACIA, BARCEL",3441858,Jose,Gràcia,la Vila de Gràcia,41.406168371344556,2.150317350692748,Private room,23,2,15,2016-11-29,0.82,3,304
11814469,♥ LOCAL DESIGN PENTHOUSE GRACIA with VIEWS ♥,57235423,Agus & Patrick,Gràcia,la Vila de Gràcia,41.40000124667375,2.160908635560729,Entire home/apt,129,2,35,2016-11-20,4.13,1,162
11838886,BARCELONA -CÓRSEGA 3º1 (1 DORM.),7576804,Melina,Gràcia,la Vila de Gràcia,41.40131229845968,2.16367925730428,Entire home/apt,125,2,1,2016-06-22,0.18,4,349
10752315,"Cerca de todo, ideal para 2",51617231,Natalia,Gràcia,la Vila de Gràcia,41.40036131900582,2.1639671209293434,Private room,25,5,17,2016-11-03,3.00,3,0
13966230,Sunny Apartment with terrace in Gràcia,64078228,Silvia,Gràcia,la Vila de Gràcia,41.39907796726098,2.161315445746831,Entire home/apt,110,5,0,,,1,0
6468535,LetsgoBarcelona CityCenter 5 pax!,3972936,Willem,Gràcia,la Vila de Gràcia,41.39761920506242,2.157377499108402,Entire home/apt,91,2,15,2016-11-30,1.10,20,353
3221449,Centric with charm!,6709450,Alessandro,Gràcia,la Vila de Gràcia,41.40246835967964,2.1595231808606616,Entire home/apt,90,3,55,2016-11-28,1.93,6,341
15879393,Habitación en piso hermoso en pleno Gracia,55869334,Loli,Gràcia,la Vila de Gràcia,41.403229232036594,2.1590362466195105,Private room,15,1,0,,,2,89
3089510,"Sun, good views and terrace!!!!",1141201,Ricard,Gràcia,la Vila de Gràcia,41.39909367989017,2.1591781615412504,Entire home/apt,80,3,89,2016-12-05,3.15,5,210
1188967,BARNAPARTMENTS GRACIA 1,6500377,Cristina,Gràcia,la Vila de Gràcia,41.40410494661803,2.1599677039171006,Entire home/apt,115,2,9,2016-11-14,0.32,7,338
1188965,BARNAPARTMENTS GRACIA 3,6500377,Cristina,Gràcia,la Vila de Gràcia,41.404019506002335,2.1593546512403834,Entire home/apt,115,2,7,2016-08-08,0.22,7,291
1188968,BARNAPARTMENTS GRACIA 4,6500377,Cristina,Gràcia,la Vila de Gràcia,41.4028098820178,2.1578582150932264,Entire home/apt,115,2,2,2016-07-10,0.32,7,338
8135780,Habitación individual en Gràcia,9259583,Júlia,Gràcia,la Vila de Gràcia,41.40340873097434,2.1576314539009664,Private room,25,1,0,,,1,0
3515439,Cozy A.C. heater wifi terrace,5432336,Patricia,Gràcia,la Vila de Gràcia,41.40468230468523,2.1554734472834025,Entire home/apt,120,1,85,2016-12-05,2.91,12,359
1188839,great Terrace&lift city center,5432336,Patricia,Gràcia,la Vila de Gràcia,41.39922004119204,2.157605451290846,Entire home/apt,70,4,110,2016-12-06,2.57,12,362
15311888,Habitación amplia en zona inmejorable,8564175,Eva,Gràcia,la Vila de Gràcia,41.40137691908962,2.1592388521452768,Private room,50,2,0,,,2,179
8627926,Lolita Room Rambla Catalunya,44913823,Karla,Gràcia,la Vila de Gràcia,41.39848586629158,2.1579657665858396,Private room,21,1,24,2016-10-09,1.75,11,364
11765354,Cozy double room in Gracia,11992113,Alex,Gràcia,la Vila de Gràcia,41.405645363918254,2.161535648615269,Private room,24,1,3,2016-08-20,0.59,1,0
4400736,Luxury apartment in city center B3,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39780991980667,2.1580495123966608,Entire home/apt,240,3,6,2016-09-19,0.28,17,236
8168936,Lovely and apartment in city center,18347028,Juanjo,Gràcia,la Vila de Gràcia,41.40498769415511,2.1555524005015667,Entire home/apt,45,1,59,2016-11-20,4.02,1,27
13836781,Central Double Suite in 3-floor house in Gracia,46216822,Love,Gràcia,la Vila de Gràcia,41.39954526298083,2.1584537989255,Private room,25,1,7,2016-09-30,1.37,4,0
8659433,"Barcelona, flat for 2 in GRACIA !!",23292723,Juan Manuel,Gràcia,la Vila de Gràcia,41.40273351959806,2.1611114345252598,Entire home/apt,68,1,3,2016-08-16,0.22,10,345
13148556,Big room in Gràcia w terrace & private shower,10289000,Aram,Gràcia,la Vila de Gràcia,41.40650058515519,2.1558293353121147,Private room,45,1,2,2016-09-27,0.31,1,179
8626546,Library Room 2 Rambla Catalunya,44913823,Karla,Gràcia,la Vila de Gràcia,41.39718548573444,2.1572266724943896,Shared room,19,1,55,2016-11-23,3.78,11,348
14261034,Large light clean room in huge flat,2023221,Paolo,Gràcia,la Vila de Gràcia,41.40575674506527,2.1521687288221263,Private room,35,1,11,2016-10-30,3.30,4,144
13572979,Lovely room in Gracia,23672827,Maria,Gràcia,la Vila de Gràcia,41.39769000733173,2.1562343448695924,Private room,35,7,0,,,1,0
14132359,Central Room 3 beds in 3-floor house in Gracia,46216822,Love,Gràcia,la Vila de Gràcia,41.4009940297899,2.157855679339695,Private room,15,1,14,2016-10-30,3.39,4,0
14065990,Bright apartment in Gràcia's neighborhood,7294895,Alba,Gràcia,la Vila de Gràcia,41.40009956559188,2.1550877464675517,Private room,40,7,0,,,1,0
6332612,"Cosy, luminous private room.",18908190,Ljubomir,Gràcia,la Vila de Gràcia,41.40257110965843,2.150387314315562,Private room,72,1,0,,,3,180
4399271,Luxury apartment in city center B2,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.397735956868594,2.156139192519473,Entire home/apt,240,3,8,2016-10-03,1.05,17,201
893052,Great&cosy penthouse-Privat terrace,3744544,Marta+Paul,Gràcia,la Vila de Gràcia,41.399175997125056,2.1571763246807163,Entire home/apt,52,3,44,2016-10-29,1.02,36,348
15740945,Appartment in Gracia,24369965,Amine,Gràcia,la Vila de Gràcia,41.40548758300982,2.153362929218118,Entire home/apt,47,2,3,2016-12-05,3,1,99
7215651,Studio Home with terrace in Gracia,37776926,Julie,Gràcia,la Vila de Gràcia,41.40730021560197,2.1574100351707637,Entire home/apt,60,5,30,2016-10-30,2.22,1,329
13288797,Private rooms Barcelona - district of Gracia,9025180,Nico,Gràcia,la Vila de Gràcia,41.40740180962546,2.1595733240074275,Private room,100,1,13,2016-10-30,2.10,18,357
995333,Spacious apt in BCN heart!,901249,Andrea,Gràcia,la Vila de Gràcia,41.39823996567539,2.1559783989457584,Entire home/apt,135,4,41,2016-11-20,0.91,1,288
9111209,Charming Duplex w/Terrace in Gracia,1659949,Allison,Gràcia,la Vila de Gràcia,41.39842787467985,2.159672574687407,Private room,35,2,19,2016-10-25,1.43,1,63
8790029,COZY APARTMENT VILA DE GRACIA,13689467,Erika,Gràcia,la Vila de Gràcia,41.40233681955602,2.160471948041549,Private room,60,1,1,2016-05-20,0.15,1,363
13813225,Habitacion doble en Gracia/Double Room in Gracia,81317962,Eleonora,Gràcia,la Vila de Gràcia,41.40496246922816,2.160096215232242,Private room,36,2,10,2016-10-30,2.08,1,80
1039162,Quiet & spacious 3BR apartment II,4419532,Rafael,Gràcia,la Vila de Gràcia,41.405529276241246,2.1615204350429753,Entire home/apt,150,3,73,2016-11-04,1.68,3,345
6822708,Cozy and Pretty Room Gracia,6772482,Laura & Alfo,Gràcia,la Vila de Gràcia,41.40043525051697,2.161445292875301,Private room,40,3,47,2016-10-24,2.67,1,288
5841709,HappyPeopleGracia 4hab Travessera Ppal,7414663,Julia,Gràcia,la Vila de Gràcia,41.405053240162054,2.1572763750515778,Entire home/apt,180,3,2,2016-08-17,0.12,51,100
8362791,Beautiful relaxing room for rent,2929414,Martin,Gràcia,la Vila de Gràcia,41.40373566395654,2.150645428645798,Private room,30,5,0,,,1,0
9020096,Super cozy&artistic Room in gracia,3771849,Guray,Gràcia,la Vila de Gràcia,41.40581846550618,2.1522538540022347,Private room,25,1,0,,,1,0
13312698,"TERRACE's apartment II, near P. Gracia",14368366,Joan,Gràcia,la Vila de Gràcia,41.39912179275002,2.15713894562348,Entire home/apt,130,3,19,2016-11-20,3.35,9,336
12152943,"Beautiful sunny and green filled apartment, Gracia",65254691,Yui,Gràcia,la Vila de Gràcia,41.40817890294875,2.1585700205983733,Private room,35,2,4,2016-09-12,0.51,1,364
12886647,Privat room - in center Barcelona.,38192178,Maayan,Gràcia,la Vila de Gràcia,41.403525197213554,2.1570353875239197,Shared room,29,2,4,2016-07-26,0.67,1,364
